Amigo	Amigo	NP00000	amigo
Boca	boca	NCFS000	boca
los	los	DA0MP0	el
107	107	Z	107
Rs	reales	NCMP000	real
	,	Fc	,
si	si	CS	si
q	que	CS	que
antes	antes	RG	antes
qto	cuanto	PR0MS000	cuanto
Yo	yo	PP1CSN00	yo
pueda	pueda	VMSP0S0	poder
en	en	SPS00	en
este	este	DD0MS0	este
Mundo	mundo	NCMS000	mundo
la	la	PP3FSA00	lo
sabre	sabré	VMIF1S0	saber
atender	atender	VMN0000	atender
y	y	CC	y
estimar	estimar	VMN0000	estimar
como	como	PA000000	como
Vera	verá	VMIF3S0	ver
	,	Fc	,
y	y	CC	y
lo	lo	DA0NS0	el
mismo	mismo	AQ0MS0	mismo
a	a	SPS00	a
su	su	DP3CS0	su
Pe	padre	NCMS000	padre
	.	Fp	.
q	Que	CS	que
ya	ya	RG	ya
Veo	veo	VMIP1S0	ver
su	su	DP3CS0	su
Pe	padre	NCMS000	padre
no	no	RN	no
tiene	tiene	VMIP3S0	tener
la	la	DA0FS0	el
Culpa	culpa	NCFS000	culpa
q	que	CS	que
su	su	DP3CS0	su
hija	hija	NCFS000	hijo
haia	haya	VASP0S0	haber
errado	errado	VMP0000	errar
,	,	Fc	,
q	que	CS	que
ya	ya	RG	ya
se	sé	VMIP1S0	saber
q	que	CS	que
pr	por	SPS00	por
el	el	DA0MS0	el
camino	camino	NCMS000	camino
me	me	PP1CS000	me
dijo	dijo	VMIS3S0	decir
el	el	DA0MS0	el
mozo	mozo	NCMS000	mozo
le	le	PP3CSD00	le
dio	dio	VMIS3S0	dar
buenos	buenos	AQ0MP0	bueno
consejos	consejos	NCMP000	consejo
;	.	Fp	.
pero	Pero	CC	pero
q	que	CS	que
todo	todo	PI0MS000	todo
esta	está	VMIP3S0	estar
remediado	remediado	VMP00SM	remediar
haziendo	haciendo	VMG0000	hacer
aora	ahora	RG	ahora
lo	lo	DA0NS0	el
dho	dicho	VMP00SM	decir
q	que	PR0CN000	que
esta	está	VMIP3S0	estar
â	a	SPS00	a
su	su	DP3CS0	su
sombra	sombra	NCFS000	sombra
	.	Fp	.
y	Y	CC	y
asi	así	RG	así
q	que	CS	que
no	no	RN	no
dudo	dudo	VMIP1S0	dudar
d	de	SPS00	de
ello	ello	PD0NN000	ello
	,	Fc	,
q	que	CS	que
a	a	SPS00	a
ella	ella	PP3FS000	él
le	le	PP3CSD00	le
ba	va	VMIP3S0	ir
y	y	CC	y
tanbien	también	RG	también
á	a	SPS00	a
su	su	DP3CS0	su
Pe	padre	NCMS000	padre
	,	Fc	,
pues	pues	CS	pues
	,	Fc	,
ademas	además	RG	además
de	de	SPS00	de
q	que	CS	que
es	es	VSIP3S0	ser
honrra	honra	NCFS000	honra
para	para	SPS00	para
ella	ella	PP3FS000	él
hablar	hablar	VMN0000	hablar
bien	bien	RG	bien
de	de	SPS00	de
un	un	DI0MS0	uno
sacerdote	sacerdote	NCMS000	sacerdote
y	y	CC	y
Amo	amo	NCMS000	amo
cuio	cuyo	PU0MS000	cuyo
pan	pan	NCMS000	pan
ha	ha	VAIP3S0	haber
comido	comido	VMP0000	comer
	,	Fc	,
se	se	P00CN000	se
haorra	ahorra	VMIP3S0	ahorrar
el	el	DA0MS0	el
tener	tener	VMN0000	tener
q	que	CS	que
soltar	soltar	VMN0000	soltar
los	los	DA0MP0	el
107	107	Z	107
Rs	reales	NCMP000	real
q	que	PR0CN000	que
me	me	PP1CS000	me
llebo	llevó	VMIS3S0	llevar
de	de	SPS00	de
mas	más	RC	más
en	en	SPS00	en
soldada	soldada	NCFS000	soldada
sin	sin	SPS00	sin
q	que	CS	que
esto	esto	PD0NN000	esto
tenga	tenga	VMSP0S0	tener
utrum	utrum	VMSP0S0	tener
	.	Fp	.
pues	Pues	CS	pues
soi	soy	VSIP1S0	ser
hombre	hombre	NCMS000	hombre
de	de	SPS00	de
bien	bien	NCMS000	bien
y	y	CC	y
agradezido	agradecido	VMP00SM	agradecer
,	,	Fc	,
y	y	CC	y
tanto	tanto	RC	tanto
q	que	CS	que
haciendolo	haciéndolo	VMG0000+PP3CNA00	hacer+lo
	,	Fc	,
aunq	aunque	CS	aunque
quiera	quiera	VMSP0S0	querer
servir	servir	VMN0000	servir
mas	más	RC	más
	,	Fc	,
en	en	SPS00	en
mi	mi	DP1CSS	mi
Casa	casa	NCFS000	casa
bien	bien	RG	bien
sabe	sabe	VMIP3S0	saber
esta	está	VMIP3S0	estar
segra	segura	AQ0FS0	seguro
y	y	CC	y
no	no	RN	no
me	me	PP1CS000	me
detendria	detendría	VMIC0S0	detener
en	en	SPS00	en
tenerla	tenerla	VMN0000+PP3FSA00	tener+lo
	.	Fp	.
todo	Todo	DI0MS0	todo
esto	esto	PD0NN000	esto
	,	Fc	,
Amigo	amigo	NP00000	amigo
	,	Fc	,
con	con	SPS00	con
arte	arte	NCCS000	arte
captandoles	captándoles	VMG0000+PP3CPD00	captar+le
la	la	DA0FS0	el
Voluntd	voluntad	NCFS000	voluntad
como	como	PA000000	como
me	me	PP1CS000	me
dize	dice	VMIP3S0	decir
aora	ahora	RG	ahora
la	la	DA0FS0	el
Manla	Manuela	NP00000	manuela
pr	por	SPS00	por
escrito	escrito	NCMS000	escrito
;	.	Fp	.
y	Y	CC	y
de	de	SPS00	de
todo	todo	DI0MS0	todo
lo	lo	DA0NS0	el
q	que	PR0CN000	que
resulte	resulte	VMSP0S0	resultar
	,	Fc	,
de	de	SPS00	de
q	que	CS	que
como	cómo	PA000000	cómo
queda	queda	VMIP3S0	quedar
encargada	encargada	VMP00SF	encargar
en	en	SPS00	en
esto	esto	PD0NN000	esto
o	o	CC	o
si	si	CS	si
esta	está	VMIP3S0	estar
en	en	SPS00	en
parar	parar	VMN0000	parar
la	la	DA0FS0	el
Ysabel	Isabel	NP00000	isabel
aqui	aquí	RG	aquí
	,	Fc	,
qdo	cuando	PA000000	cuando
yo	yo	PP1CSN00	yo
le	le	PP3CSA00	le
avise	avise	VMSP0S0	avisar
me	me	PP1CS000	me
escribira	escribirá	VMIF3S0	escribir
Vmd	VM	NP00000	VM
sin	sin	SPS00	sin
falta	falta	NCFS000	falta
pa	para	SPS00	para
que	que	CS	que
yo	yo	PP1CSN00	yo
descuide	descuide	VMSP0S0	descuidar
y	y	CC	y
enbie	envíe	VMSP0S0	enviar
Yo	yo	PP1CSN00	yo
al	al	SPS00+DA0MS0	a+el
Receptor	receptor	NCMS000	receptor
á	a	SPS00	a
torralba	Torralba	NP00000	torralba
con	con	SPS00	con
toda	toda	DI0FS0	todo
satisfazon	satisfacción	NCFS000	satisfacción
y	y	CC	y
seguridd	seguridad	NCFS000	seguridad
	.	Fp	.
de	De	SPS00	de
que	que	CS	que
dha	dicha	VMP00SF	decir
Ysabel	Isabel	NP00000	isabel
esta	está	VMIP3S0	estar
consta	consta	VMIP3S0	constar
pr	por	SPS00	por
mi	mí	PP1CSO00	mí
su	su	DP3CS0	su
Amo	amo	NCMS000	amo
y	y	CC	y
que	que	CS	que
esto	esto	PD0NN000	esto
se	se	P00CN000	se
queda	queda	VMIP3S0	quedar
secreto	secreto	AQ0MS0	secreto
entre	entre	SPS00	entre
Nosotros	nosotros	PP1MP000	nosotros
	.	Fp	.
y	Y	CC	y
	,	Fc	,
en	en	SPS00	en
fin	fin	NCMS000	fin
	,	Fc	,
asi	así	RG	así
â	a	SPS00	a
su	su	DP3CS0	su
Padre	padre	NCMS000	padre
como	como	CC	como
a	a	SPS00	a
ella	ella	PP3FS000	él
q	que	CS	que
me	me	PP1CS000	me
tienen	tienen	VMIP3P0	tener
mui	muy	RQ	muy
suio	suyo	PX3MS000	suyo
pa	para	SPS00	para
qdo	cuando	PA000000	cuando
yo	yo	PP1CSN00	yo
pueda	pueda	VMSP0S0	poder
servirlos	servirlos	VMN0000+PP3MPA00	servir+lo
.	.	Fp	.
La	La	DA0FS0	el
Manuela	Manuela	NP00000	manuela
donde	donde	PA000000	donde
esta	está	VMIP3S0	estar
	,	Fc	,
en	en	SPS00	en
aquella	aquella	DD0FS0	aquel
Cercania	cercanía	NCFS000	cercanía
casa	casa	NCFS000	casa
de	de	SPS00	de
toda	toda	DI0FS0	todo
satisfazon	satisfacción	NCFS000	satisfacción
	,	Fc	,
esta	está	VAIP3S0	estar
buena	buena	AQ0FS0	bueno
y	y	CC	y
no	no	RN	no
le	le	PP3CSD00	le
falta	falta	VMIP3S0	faltar
aora	ahora	RG	ahora
nada	nada	PI0NN00N	nada
ni	ni	CCN	ni
le	le	PP3CSD00	le
faltara	faltará	VMIF3S0	faltar
despues	después	RG	después
.	.	Fp	.
â	A	SPS00	a
su	su	DP3CS0	su
sa	señora	NP00000	señor
Parta	parienta	AQ0FS0	pariente
la	la	DA0FS0	el
sa	señora	NP00000	señor
Maria	María	NP00000	maría
Antta	Antonia	NP00000	antonia
	(	Fba	(
si	si	CS	si
es	es	VSIP3S0	ser
q	que	CS	que
no	no	RN	no
é	he	VAIP1S0	haber
olvida	olvidado	VMP0000	olvidar
su	su	DP3CS0	su
nombre	nombre	NCMS000	nombre
	)	Fbt	)
le	le	PP3CSD00	le
dara	dará	VMIF3S0	dar
Vmd	VM	NP00000	VM
mil	mil	Z	1000
expresiones	expresiones	NCFP000	expresión
,	,	Fc	,
que	que	CS	que
echo	echo	VMIP1S0	echar
aqui	aquí	RG	aquí
menos	menos	RC	menos
los	los	DA0MP0	el
Colchones	colchones	NCMP000	colchón
q	que	PR0CN000	que
me	me	PP1CS000	me
conpuso	compuso	VMIS3S0	componer
,	.	Fp	.
q	Que	CS	que
me	me	PP1CS000	me
encomiende	encomiende	VMSP0S0	encomendar
á	a	SPS00	a
Dios	Dios	NP00000	dios
y	y	CC	y
á	a	SPS00	a
Maria	María	NP00000	maría
Santissima	Santísima	AQSFS0	santo
pa	para	SPS00	para
q	que	CS	que
salga	salga	VMSP0S0	salir
presto	presto	RG	presto
d	de	SPS00	de
esta	esta	DD0FS0	este
Carcel	cárcel	NCFS000	cárcel
de	de	SPS00	de
Corona	Corona	NP00000	corona
,	,	Fc	,
pues	pues	CS	pues
se	sé	VMIP1S0	saber
q	que	CS	que
pr	por	SPS00	por
su	su	DP3CS0	su
Virtud	virtud	NCFS000	virtud
lo	lo	PP3CNA00	lo
alcanzara	alcanzará	VMIF3S0	alcanzar
;	.	Fp	.
pues	Pues	CS	pues
la	la	DA0FS0	el
Manuela	Manuela	NP00000	manuela
ya	ya	RG	ya
podran	podrán	VMIF3P0	poder
ustedes	ustedes	PP2CP000	usted
conozer	conocer	VMN0000	conocer
qto	cuánto	PT0MS000	cuánto
lo	lo	PP3CNA00	lo
desea	desea	VMIP3S0	desear
mi	mi	DP1CSS	mi
salida	salida	NCFS000	salida
tanbien	también	RG	también
pa	para	SPS00	para
su	su	DP3CS0	su
mejor	mejor	AQ0CS0	mejor
estar	estar	VMN0000	estar
ea	etc	NCMS000	etcétera
	.	Fp	.
inteligenti	Inteligenti	Fp	.
pauca	pauca	Fp	.
.	,	Fc	,
pues	pues	CS	pues
no	no	RN	no
todo	todo	PI0MS000	todo
es	es	VSIP3S0	ser
pa	para	SPS00	para
escrito	escrito	NCMS000	escrito
;	.	Fp	.
Ya	Ya	RG	ya
sabran	sabrán	VMIF3P0	saber
Vmds	VMs	NP00000	VM
como	como	CS	como
la	la	DA0FS0	el
Manla	Manuela	NP00000	manuela
Ante	ante	SPS00	ante
el	el	DA0MS0	el
Juez	juez	NCCS000	juez
de	de	SPS00	de
la	la	DA0FS0	el
Sumaria	sumaria	NCFS000	sumaria
	,	Fc	,
q	que	PR0CN000	que
fue	fue	VSIS3S0	ser
un	un	DI0MS0	uno
Cura	cura	NCMS000	cura
de	de	SPS00	de
Huete	Huete	NP00000	huete
	,	Fc	,
no	no	RN	no
declaro	declaró	VMIS3S0	declarar
,	,	Fc	,
pues	pues	CS	pues
no	no	RN	no
le	le	PP3CSD00	le
quisieron	quisieron	VMIS3P0	querer
tomar	tomar	VMN0000	tomar
declarazon	declaración	NCFS000	declaración
	.	Fp	.
y	Y	CC	y
solo	sólo	RG	sólo
se	se	P00CN000	se
contentó	contentó	VMIS3S0	contentar
con	con	SPS00	con
tomar	tomar	VMN0000	tomar
un	un	DI0MS0	uno
testimo	testimonio	NCMS000	testimonio
de	de	SPS00	de
la	la	DA0FS0	el
q	que	PR0CN000	que
le	le	PP3CSD00	le
aconsejaron	aconsejaron	VMIS3P0	aconsejar
los	los	DA0MP0	el
Alcalcaldes	alcaldes	NCMP000	alcalde
,	.	Fp	.
y	Y	CC	y
despues	después	RG	después
Ante	antes	RG	antes
ellos	ellos	PP3MP000	ellos
mismo	mismo	RG	mismo
	,	Fc	,
qdo	cuando	PA000000	cuando
no	no	RN	no
estaba	estaba	VMII0S0	estar
con	con	SPS00	con
el	el	DA0MS0	el
mal	mal	NCMS000	mal
de	de	SPS00	de
corazon	corazón	NCMS000	corazón
,	,	Fc	,
estando	estando	VAG0000	estar
en	en	SPS00	en
su	su	DP3CS0	su
juizio	juicio	NCMS000	juicio
declaro	declaró	VMIS3S0	declarar
no	no	RN	no
ser	ser	VSN0000	ser
yo	yo	PP1CSN00	yo
el	el	DA0MS0	el
autor	autor	NCMS000	autor
	.	Fp	.
conq	Conque	CS	conque
Vmd	VM	NP00000	VM
y	y	CC	y
su	su	DP3CS0	su
Parta	parienta	NCFS000	pariente
en	en	SPS00	en
este	este	DD0MS0	este
punto	punto	NCMS000	punto
pierdan	pierdan	VMSP3P0	perder
cuidado	cuidado	NCMS000	cuidado
	,	Fc	,
q	que	CS	que
la	la	DA0FS0	el
Manuela	Manuela	NP00000	manuela
ya	ya	RG	ya
pr	por	SPS00	por
fin	fin	NCMS000	fin
salio	salió	VMIS3S0	salir
del	del	SPS00+DA0MS0	de+el
poder	poder	NCMS000	poder
de	de	SPS00	de
aquellos	aquellos	DD0MP0	aquel
fariseos	fariseos	NCMP000	fariseo
de	de	SPS00	de
Alcaldeses	alcaldeses	NCMP000	alcalde
,	.	Fp	.
pues	Pues	CS	pues
aunq	aunque	CS	aunque
estaba	estaba	VMII0S0	estar
en	en	SPS00	en
casa	casa	NCFS000	casa
sin	sin	SPS00	sin
faltarle	faltarle	VMN0000+PP3CSD00	faltar+le
cosa	cosa	NCFS000	cosa
,	,	Fc	,
pero	pero	CC	pero
con	con	SPS00	con
sus	sus	DP3CP0	su
ideas	ideas	NCFP000	idea
i	e	CC	y
idas	idas	VMP00PF	ir
y	y	CC	y
venidas	venidas	VMP00PF	venir
luego	luego	CS	luego
q	que	CS	que
Yo	yo	PP1CSN00	yo
fui	fui	VSIS1S0	ser
llamado	llamado	VMP00SM	llamar
dhos	dichos	VMP00PM	decir
Alcaldes	alcaldes	NCMP000	alcalde
le	le	PP3CSA00	le
enfadaban	enfadaban	VMII3P0	enfadar
tanto	tanto	RC	tanto
a	a	SPS00	a
la	la	DA0FS0	el
pobre	pobre	AQ0CS0	pobre
Manuela	Manuela	NP00000	manuela
q	que	CS	que
no	no	RN	no
se	sé	VMIP1S0	saber
qual	cuál	PT0CS000	cuál
lo	lo	PP3MSA00	lo
haia	haya	VASP0S0	haber
sentido	sentido	VMP0000	sentir
mas	más	RC	más
.	.	Fp	.
y	Y	CC	y
basta	basta	VMIP3S0	bastar
	,	Fc	,
Amigo	amigo	NP00000	amigo
	,	Fc	,
pa	para	SPS00	para
q	que	CS	que
Vmd	VM	NP00000	VM
este	esté	VMSP0S0	estar
enterado	enterado	VMP00SM	enterar
y	y	CC	y
la	la	DA0FS0	el
sa	señora	NP00000	señor
Parta	parienta	NCFS000	pariente
	.	Fp	.
y	Y	CC	y
cuidado	cuidado	NCMS000	cuidado
con	con	SPS00	con
lo	lo	DA0NS0	el
dho	dicho	VMP00SM	decir
de	de	SPS00	de
escribirme	escribirme	VMN0000+PP1CS000	escribir+me
quedar	quedar	VMN0000	quedar
la	la	DA0FS0	el
Ysabel	Isabel	NP00000	isabel
en	en	SPS00	en
lo	lo	DA0NS0	el
dho	dicho	VMP00SM	decir
	;	Fx	;
y	y	CC	y
si	si	CS	si
no	no	RN	no
	,	Fc	,
todo	todo	PI0MS000	todo
lo	lo	PP3CNA00	lo
perdia	perdía	VMII0S0	perder
conmigo	conmigo	SPS00+PP1CSO00	con+mí
,	.	Fp	.
y	Y	CC	y
espero	espero	VMIP1S0	esperar
razon	razón	NCFS000	razón
pr	por	SPS00	por
el	el	DA0MS0	el
correo	correo	NCMS000	correo
a	a	SPS00	a
mi	mí	PP1CSO00	mí
	:	Fd	:
el	el	DA0MS0	el
sobreescrito	sobrescrito	NCMS000	sobrescrito
biene	viene	VMIP3S0	venir
segura	Segura	NP00000	segura
	.	Fp	.
y	Y	CC	y
asi	así	RG	así
avisarme	avisarme	VMN0000+PP1CS000	avisar+me
qto	cuanto	PA000000	cuanto
antes	antes	RG	antes
,	,	Fc	,
a	a	SPS00	a
no	no	RN	no
ser	ser	VSN0000	ser
q	que	CS	que
Yo	yo	PP1CSN00	yo
detenga	detenga	VMSP0S0	detener
el	el	DA0MS0	el
enbiar	enviar	VMN0000	enviar
a	a	SPS00	a
Vmd	VM	NP00000	VM
esta	ésta	PD0FS000	este
pr	por	SPS00	por
el	el	DA0MS0	el
correo	correo	NCMS000	correo
y	y	CC	y
se	se	PP3CN000	se
la	la	PP3FSA00	lo
remita	remita	VMSP0S0	remitir
con	con	SPS00	con
el	el	DA0MS0	el
mismo	mismo	AQ0MS0	mismo
Receptor	receptor	NCMS000	receptor
	,	Fc	,
Caso	caso	NCMS000	caso
q	que	CS	que
Vaia	vaya	VMSP0S0	ir
presto	presto	AQ0MS0	presto
,	;	Fx	;
pero	pero	CC	pero
a	a	SPS00	a
tardarse	tardarse	VMN0000+P00CN000	tardar+se
algo	algo	PI0CS000	algo
se	se	PP3CN000	se
la	la	PP3FSA00	lo
enbiare	enviaré	VMIF1S0	enviar
á	a	SPS00	a
Vmd	VM	NP00000	VM
pa	para	SPS00	para
q	que	CS	que
la	la	PP3FSA00	lo
tenga	tenga	VMSP0S0	tener
bien	bien	RG	bien
prebenida	prevenida	VMP00SF	prevenir
â	a	SPS00	a
dha	dicha	VMP00SF	decir
Ysabel	Isabel	NP00000	isabel
,	.	Fp	.
Y	Y	CC	y
caso	caso	NCMS000	caso
q	que	CS	que
llebe	lleve	VMSP0S0	llevar
dha	dicha	VMP00SF	decir
esta	esta	DD0FS0	este
carta	carta	NCFS000	carta
el	el	DA0MS0	el
Receptor	receptor	NCMS000	receptor
,	,	Fc	,
reduze	reduce	VMIP3S0	reducir
a	a	SPS00	a
q	que	CS	que
Vmd	VM	NP00000	VM
la	la	PP3FSA00	lo
instruia	instruya	VMSP0S0	instruir
primero	primero	AO0MS0	primero
y	y	CC	y
luego	luego	RG	luego
declaraba	declaraba	VMII0S0	declarar
y	y	CC	y
Ya	ya	RG	ya
no	no	RN	no
le	le	PP3CSA00	le
cojia	cogía	VMII0S0	coger
de	de	SPS00	de
inprobiso	improviso	NCMS000	improviso
	.	Fp	.
â	A	SPS00	a
el	el	DA0MS0	el
Receptor	receptor	NCMS000	receptor
le	le	PP3CSD00	le
dire	diré	VMIF1S0	decir
se	se	P00CN000	se
Vaia	vaya	VMSP0S0	ir
â	a	SPS00	a
su	su	DP3CS0	su
casa	casa	NCFS000	casa
de	de	SPS00	de
Vmd	VM	NP00000	VM
	,	Fc	,
q	que	CS	que
brebe	breve	RG	breve
despachara	despachará	VMIF3S0	despachar
,	,	Fc	,
pues	pues	CS	pues
ai	ahí	RG	ahí
solo	sólo	RG	sólo
tiene	tiene	VMIP3S0	tener
q	que	CS	que
declarar	declarar	VMN0000	declarar
dha	dicha	VMP00SF	decir
Ysabel	Isabel	NP00000	isabel
;	.	Fp	.
a	A	SPS00	a
no	no	RN	no
querer	querer	VMN0000	querer
	,	Fc	,
luego	luego	RG	luego
sin	sin	SPS00	sin
dezirle	decirle	VMN0000+PP3CSD00	decir+le
a	a	SPS00	a
esta	ésta	PD0FS000	este
nada	nada	PI0NN00N	nada
declarar	declarar	VMN0000	declarar
su	su	DP3CS0	su
Parta	parienta	NCFS000	pariente
de	de	SPS00	de
Vmd	VM	NP00000	VM
qn	quién	PT0CS000	quién
es	es	VSIP3S0	ser
dha	dicha	VMP00SF	decir
Ysabel	Isabel	NP00000	isabel
de	de	SPS00	de
enbustera	embustera	AQ0FS0	embustero
i	y	CC	y
enrredadora	enredadora	AQ0FS0	enredador
ea	etc	NCMS000	etcétera
.	.	Fp	.
